107546,2004
107548,2009
107575,2004
107575,2005
107575,2006
107590,2004
107598,2004
107599,2004
107599,2007
107599,2008
107599,2010
107647,2004
107652,2004
107657,2004
107660,2004
107662,2004
107686,2004
107686,2006
107726,2004
107730,2004
107730,2005
107736,2004
107739,2004
107740,2004
107743,2004
107825,2004
107851,2004
107879,2004
107900,2004
107911,2004
107913,2004
107920,2004
107922,2004
107936,2006
107943,2004
107943,2011
107943,2012
107943,2013
107943,2018
107947,2006
107953,2004
107963,2004
107964,2004
107965,2004
107967,2004
107970,2009
107976,2010
107993,2004
107995,2004
108000,2004
108002,2004
108019,2004
108061,2004
108071,2004
108076,2004
108078,2004
108083,2004
108112,2004
108126,2004
108146,2004
108146,2006
108147,2004
108147,2014
108184,2004
108196,2004
108212,2007
108212,2010
108239,2004
108240,2004
108244,2008
108254,2004
108256,2004
108258,2004
108263,2004
108283,2005
108291,2005
108306,2004
108311,2004
108317,2004
108334,2006
108342,2004
108347,2006
108350,2004
108350,2012
108363,2004
108364,2004
108372,2004
108383,2004
108395,2004
108402,2004
108403,2011
108408,2004
108415,2004
108415,2006
108415,2009
108418,2004
108427,2004
108431,2004
108432,2004
108437,2004
108441,2004
108453,2004
108462,2004
108462,2005
108493,2004
108502,2004
108505,2004
108525,2004
108529,2004
108533,2004
108537,2004
108540,2004
108541,2004
108547,2008
108559,2004
108559,2005
108562,2004
108567,2010
108575,2009
108579,2004
108596,2004
108596,2005
108597,2004
108603,2004
108606,2004
108619,2004
108623,2005
108628,2004
108628,2007
108629,2004
108643,2004
108658,2004
108661,2004
108661,2005
108671,2006
108693,2006
108703,2004
108743,2004
108744,2004
108744,2005
108748,2009
108751,2004
108779,2004
108786,2017
108786,2018
108786,2019
108804,2004
108830,2004
108831,2004
108840,2004
108847,2011
108857,2004
108874,2004
108894,2005
108902,2005
108916,2004
108923,2004
108928,2004
108953,2004
108962,2004
108966,2004
108968,2004
108977,2004
108996,2005
109005,2005
109017,2004
109037,2004
109039,2004
109039,2005
109042,2005
109042,2006
109042,2016
109042,2018
109046,2004
109051,2004
109052,2004
109072,2008
109074,2008
109083,2004
109084,2004
109085,2004
109086,2004
109097,2004
109099,2004
109099,2005
109104,2004
109106,2004
109109,2005
109116,2004
109116,2010
109116,2016
109121,2004
109139,2004
109155,2010
109171,2004
109185,2004
109189,2006
109194,2004
109196,2004
109202,2004
109209,2004
109209,2005
109209,2006
109216,2004
109216,2005
109227,2004
109234,2004
109236,2005
109240,2004
109248,2004
109250,2016
109259,2004
109285,2004
109299,2004
109300,2004
109319,2004
109327,2004
109329,2004
109329,2005
109334,2004
109347,2004
109356,2004
109356,2008
109356,2009
109356,2015
109359,2004
109367,2004
109367,2005
109367,2006
109368,2004
109370,2004
109407,2004
109411,2004
109421,2004
109423,2004
109436,2004
109436,2005
109473,2004
109473,2006
109475,2004
109480,2004
109482,2004
109500,2004
109513,2004
109523,2004
109523,2010
109523,2011
109523,2017
109523,2018
109529,2004
109532,2004
109533,2005
109538,2004
109541,2005
109541,2006
109552,2015
109570,2004
109583,2005
109596,2004
109603,2004
109603,2006
109612,2005
109612,2006
109612,2007
109618,2004
109619,2004
109620,2004
109621,2004
109622,2004
109623,2004
109625,2004
109630,2004
109632,2004
109633,2006
109637,2010
109652,2004
109653,2004
109663,2004
109664,2004
109682,2004
109696,2010
109698,2004
109698,2006
109699,2004
109701,2004
109701,2006
109702,2004
109703,2004
109705,2005
109709,2008
109713,2004
109719,2004
109719,2005
109719,2006
109719,2007
109719,2008
109719,2009
109719,2010
109720,2004
109720,2007
109723,2004
109726,2004
109729,2004
109732,2004
109732,2005
109738,2004
109749,2004
109758,2004
109773,2004
109777,2011
109778,2004
109787,2004
109787,2005
109796,2004
109797,2004
109801,2004
109801,2005
109805,2005
109807,2004
109807,2006
109813,2004
109817,2004
109819,2005
109823,2004
109827,2004
109827,2006
109830,2004
109830,2009
109850,2004
109858,2004
109858,2005
109868,2004
109873,2004
109898,2005
109906,2004
109927,2004
109933,2004
109935,2004
109946,2004
109955,2004
109958,2004
109962,2008
109962,2009
109962,2010
109962,2011
109962,2012
109962,2013
109965,2004
109996,2004
109997,2004
109997,2005
110000,2004
110003,2004
110006,2004
110019,2005
110026,2004
110038,2004
110039,2004
110055,2004
110058,2004
110104,2008
110127,2004
110128,2004
110140,2004
110147,2004
110179,2009
110190,2006
110190,2007
110193,2004
110204,2005
110204,2006
110204,2014
110214,2007
110227,2004
110239,2004
110245,2006
110251,2006
110254,2004
110256,2005
110261,2008
110264,2004
110280,2006
110283,2004
110325,2004
110337,2007
110340,2004
110344,2004
110345,2004
110346,2004
110375,2008
110378,2004
110380,2004
110382,2010
110384,2004
110386,2004
110393,2008
110393,2014
110403,2004
110404,2004
110427,2004
110430,2004
110430,2010
110432,2004
110468,2004
110515,2004
110516,2008
110529,2004
110563,2004
110644,2004
110674,2004
110678,2004
110680,2004
110680,2005
110686,2004
110723,2004
110770,2004
110770,2008
110772,2004
110776,2004
110776,2005
110776,2006
110776,2009
110784,2004
110796,2004
110823,2004
110838,2004
110838,2005
110856,2006
110862,2006
110862,2007
110863,2004
110903,2004
110910,2004
110910,2006
110911,2004
110921,2005
110939,2004
110949,2004
110977,2004
110979,2007
110980,2004
111009,2004
111009,2006
111010,2004
111012,2004
111012,2005
111012,2006
111012,2009
111012,2010
111013,2004
111013,2005
111013,2006
111013,2009
111013,2010
111015,2004
111015,2005
111015,2006
111015,2007
111015,2008
111018,2004
111034,2004
111045,2006
111048,2004
111077,2004
111078,2004
111095,2004
111098,2004
111116,2004
111136,2005
111138,2004
111147,2004
111149,2005
111158,2004
111165,2004
111165,2005
111165,2006
111172,2004
111172,2005
111174,2004
111176,2004
111192,2004
111193,2004
111196,2004
111202,2004
111202,2005
111203,2004
111224,2004
111225,2005
111225,2006
111238,2008
111238,2010
111255,2004
111258,2004
111277,2005
111278,2004
111279,2004
111291,2004
111321,2004
111332,2004
111335,2004
111343,2004
111344,2004
111366,2006
111407,2004
111417,2004
111419,2004
111459,2004
111462,2004
111478,2004
111480,2004
111496,2004
111497,2004
111497,2005
111511,2004
111513,2004
111524,2004
111531,2004
111536,2004
111538,2004
111550,2010
111555,2004
111567,2009
111567,2010
111597,2004
111599,2004
111599,2006
111601,2004
111602,2004
111602,2005
111602,2006
111602,2010
111619,2004
111622,2005
111636,2004
111636,2005
111639,2004
111662,2004
111684,2004
111757,2004
111760,2004
111763,2004
111763,2008
111772,2004
111772,2013
111773,2005
111785,2006
111811,2004
111825,2004
111828,2005
111833,2004
111836,2004
111837,2006
111837,2007
111852,2005
111853,2005
111873,2004
111874,2004
111877,2004
111898,2004
111902,2004
111911,2004
111913,2004
111915,2004
111942,2004
111951,2004
111964,2004
111981,2004
112001,2004
112003,2004
112004,2004
112005,2004
112013,2004
112016,2005
112018,2004
112018,2005
112026,2004
112033,2008
112041,2004
112047,2004
112048,2004
112049,2004
112050,2004
112056,2004
112057,2004
112060,2004
112069,2004
112070,2004
112071,2004
112072,2004
112073,2004
112073,2005
112073,2006
112073,2007
112074,2004
112075,2004
112080,2004
112090,2004
112091,2004
112104,2004
112106,2004
112108,2004
112109,2004
112110,2004
112110,2005
112110,2006
112110,2007
112113,2004
112122,2004
112125,2004
112125,2005
112125,2006
112129,2004
112137,2004
112139,2004
112145,2004
112150,2004
112155,2004
112157,2004
112157,2005
112164,2005
112164,2006
112167,2004
112168,2004
112170,2008
112175,2004
112176,2004
112179,2005
112180,2005
112181,2004
112182,2004
112184,2004
112186,2004
112187,2004
112188,2004
112189,2004
112190,2004
112194,2004
112198,2004
112200,2004
112201,2004
112211,2010
112223,2008
112223,2012
112226,2004
112226,2005
112226,2006
112226,2007
112226,2010
112229,2004
112238,2004
112238,2005
112247,2004
112252,2012
112254,2010
112254,2020
112273,2008
112275,2015
112275,2017
112283,2004
112284,2004
112285,2004
112286,2004
112288,2004
112291,2004
112291,2012
112291,2013
112291,2015
112301,2004
112303,2004
112304,2004
112306,2004
112307,2004
112309,2004
112310,2004
112311,2004
112312,2004
112314,2004
112315,2004
112319,2004
112319,2005
112351,2004
112362,2005
112368,2004
112378,2004
112383,2004
112387,2006
112387,2009
112394,2004
112395,2012
112402,2009
112402,2010
112402,2011
112404,2004
112405,2004
112405,2005
112405,2009
112405,2010
112406,2004
112409,2004
112413,2004
112415,2004
112423,2004
112423,2005
112423,2006
112426,2004
112426,2005
112435,2004
112447,2005
112448,2004
112451,2004
112474,2004
112485,2004
112487,2004
112490,2004
112492,2006
112506,2004
112518,2004
112520,2004
112541,2004
112544,2009
112576,2004
112582,2005
112584,2005
112584,2007
112584,2009
112595,2005
112603,2004
112611,2004
112613,2004
112618,2004
112624,2004
112627,2004
112631,2004
112636,2004
112637,2004
112640,2004
112646,2004
112650,2004
112652,2004
112674,2009
112674,2011
112677,2004
112682,2004
112685,2004
112690,2004
112690,2005
112690,2006
112724,2004
112725,2004
112734,2004
112737,2004
112748,2004
112749,2004
112759,2005
112759,2006
112780,2010
112805,2004
112806,2004
112807,2004
112807,2008
112807,2009
112807,2010
112812,2004
112813,2004
112819,2004
112822,2005
112822,2006
112824,2004
112825,2004
112831,2006
112841,2004
112857,2008
112869,2004
112869,2006
112873,2004
112875,2004
112909,2004
112911,2004
112911,2005
112918,2005
112920,2006
112929,2004
112930,2004
112936,2004
112936,2005
112936,2007
112936,2008
112938,2004
112944,2004
112946,2004
112966,2004
113009,2004
113013,2006
113024,2005
113026,2004
113039,2004
113042,2004
113046,2005
113048,2004
113066,2005
113066,2007
113072,2004
113074,2008
113080,2005
113091,2004
113106,2004
113125,2004
113135,2004
113136,2004
113138,2004
113141,2004
113141,2005
113141,2006
113153,2004
113171,2004
113175,2004
113187,2023
113187,2024
113190,2006
113192,2005
113192,2009
113211,2004
113215,2004
113219,2009
113226,2004
113234,2004
113240,2004
113241,2006
113245,2004
113253,2004
113264,2005
113265,2004
113265,2005
113265,2006
113268,2004
113273,2005
113279,2004
113281,2004
113286,2004
113288,2006
113291,2005
113301,2004
113303,2004
113307,2004
113309,2004
113313,2004
113314,2005
113314,2006
113333,2011
113333,2012
113348,2004
113353,2004
113365,2004
113365,2005
113396,2004
113399,2004
113399,2005
113399,2006
113399,2007
113399,2010
113399,2014
113399,2018
113402,2004
113403,2004
113409,2004
113410,2004
113418,2004
113428,2004
113431,2004
113433,2005
113446,2004
113448,2005
113451,2004
113453,2004
113458,2004
113459,2006
113470,2004
113476,2004
113477,2004
113491,2004
113493,2006
113494,2004
113494,2005
113494,2007
113500,2004
113513,2005
113561,2004
113583,2005
113587,2003
113594,2004
113626,2004
113630,2012
113630,2013
113630,2015
113641,2004
113641,2005
113646,2004
113668,2004
113677,2004
113682,2004
113687,2020
113700,2004
113702,2004
113705,2004
113732,2004
113737,2014
113737,2015
113739,2009
113740,2011
113742,2004
113758,2004
113759,2004
113761,2004
113763,2004
113764,2004
113765,2004
113766,2004
113767,2004
113770,2004
113771,2004
113790,2004
113804,2009
113813,2004
113849,2005
113859,2004
113860,2004
113863,2004
113864,2004
113876,2004
113880,2005
113880,2006
113880,2007
113882,2004
113882,2008
113892,2004
113900,2004
113908,2004
113913,2004
113913,2005
113927,2004
113933,2004
113933,2008
113951,2004
113958,2004
113981,2004
113986,2004
113996,2004
114004,2005
114008,2004
114012,2004
114021,2004
114021,2005
114028,2004
114036,2004
114046,2004
114048,2022
114063,2004
114074,2004
114085,2004
114088,2004
114104,2004
114115,2006
114126,2004
114128,2004
114142,2004
114146,2004
114149,2005
114160,2004
114173,2004
114173,2008
114199,2004
114216,2004
114222,2004
114224,2004
114227,2004
114244,2004
114254,2004
114295,2004
114307,2004
114320,2004
114321,2004
114326,2004
114329,2004
114337,2004
114337,2005
114348,2005
114358,2004
114366,2004
114369,2005
114401,2004
114420,2004
114434,2004
114478,2004
114480,2004
114484,2004
114490,2004
114491,2004
114501,2004
114505,2004
114509,2004
114515,2004
114531,2004
114561,2004
114564,2004
114578,2004
114579,2004
114598,2004
114618,2024
114649,2004
114663,2004
114667,2004
114668,2004
114682,2004
114700,2004
114707,2004
114710,2004
114710,2005
114713,2004
114720,2005
114723,2004
114723,2009
114723,2012
114752,2004
114763,2006
114764,2004
114791,2005
114801,2004
114801,2005
114808,2004
114808,2005
114811,2004
114812,2004
114812,2005
114834,2004
114841,2006
114860,2005
114861,2006
114862,2004
114873,2004
114878,2005
114879,2004
114880,2005
114881,2005
114882,2006
114882,2007
114884,2004
114896,2004
114914,2004
114962,2004
114976,2004
114980,2004
114997,2006
115008,2005
115009,2004
115026,2004
115031,2004
115046,2004
115060,2004
115088,2004
115122,2004
115124,2004
115127,2004
115129,2004
115130,2004
115135,2004
115138,2004
115147,2004
115148,2004
115169,2004
115185,2004
115192,2004
115200,2004
115207,2004
115241,2004
115242,2004
115249,2005
115251,2004
115262,2004
115267,2004
115270,2004
115278,2004
115280,2004
115291,2004
115294,2004
115298,2004
115304,2004
115306,2004
115307,2004
115314,2004
115314,2005
115314,2007
115323,2005
115332,2005
115359,2004
115360,2004
115360,2005
115382,2004
115393,2004
115419,2004
115426,2004
115430,2005
115469,2004
115487,2004
115488,2004
115489,2004
115493,2005
115495,2004
115496,2004
115524,2004
115555,2004
115564,2004
115682,2005
115684,2004
115694,2004
115695,2004
115695,2005
115696,2004
115697,2005
115701,2004
115703,2004
115713,2004
115718,2004
115720,2004
115727,2007
115730,2004
115752,2004
115781,2006
115805,2004
115805,2009
115806,2005
115806,2006
115806,2007
115821,2004
115832,2005
115836,2004
115854,2005
115859,2004
115861,2004
115874,2004
115875,2011
115892,2005
115901,2004
115901,2005
115901,2006
115901,2010
115903,2004
115936,2004
115939,2004
115941,2005
115951,2004
115961,2004
115974,2004
115978,2004
115983,2004
115990,2004
116015,2004
116015,2005
116017,2004
116036,2004
116037,2004
116039,2004
116045,2004
116047,2006
116056,2004
116060,2004
116060,2006
116070,2004
116072,2004
116086,2004
116089,2004
116096,2004
116099,2004
116123,2007
116172,2008
116191,2007
116207,2004
116207,2005
116208,2004
116210,2004
116211,2004
116216,2004
116291,2004
116301,2004
116310,2004
116312,2004
116312,2005
116312,2006
116315,2005
116315,2006
116324,2004
116326,2004
116335,2006
116336,2005
116341,2004
116358,2004
116360,2004
116361,2004
116362,2004
116391,2004
116395,2005
116412,2004
116419,2004
116434,2004
116439,2004
116442,2004
116446,2004
116452,2004
116454,2004
116459,2004
116467,2004
116473,2006
116475,2004
116480,2006
116490,2004
116490,2005
116497,2004
116499,2004
116499,2005
116499,2006
116499,2007
116499,2009
116499,2012
116500,2004
116514,2005
116536,2004
116541,2004
116560,2004
116560,2009
116571,2004
116572,2006
116577,2004
116577,2005
116595,2004
116618,2004
116626,2005
116638,2004
116643,2004
116668,2004
116679,2005
116680,2004
116724,2004
116728,2004
116733,2004
116742,2004
116745,2004
116747,2004
116756,2004
116773,2004
116782,2004
116803,2004
116829,2006
116861,2004
116865,2004
116870,2004
116881,2014
116891,2004
116917,2004
116918,2004
116938,2004
116953,2004
116958,2009
116958,2010
116964,2004
116972,2004
116975,2006
116977,2004
116992,2004
116997,2004
117014,2004
117032,2004
117033,2004
117036,2004
117073,2004
117074,2004
117080,2004
117084,2004
117107,2007
117119,2005
117138,2004
117146,2005
117149,2004
117173,2005
117210,2004
117210,2005
117210,2006
117228,2004
117253,2005
117274,2010
117277,2016
117281,2005
117297,2004
117297,2005
117302,2004
117320,2004
117341,2004
117342,2004
117343,2004
117344,2004
117345,2005
117348,2005
117353,2006
117354,2005
117356,2005
117357,2005
117363,2005
117371,2004
117371,2006
117371,2007
117377,2004
117379,2004
117380,2004
117381,2004
117386,2004
117395,2004
117397,2004
117399,2004
117408,2004
117410,2004
117413,2004
117415,2008
117415,2009
117416,2004
117421,2004
117427,2004
117430,2005
117432,2004
117439,2018
117441,2004
117450,2004
117452,2004
117460,2004
117475,2004
117477,2004
117495,2014
117509,2004
117519,2005
117523,2004
117523,2005
117540,2008
117545,2005
117550,2005
117558,2005
117578,2004
117597,2004
117601,2005
117601,2006
117601,2008
117601,2009
117601,2011
117612,2005
117612,2006
117631,2004
117637,2005
117675,2005
117688,2008
117690,2014
117693,2004
117699,2004
117706,2005
117706,2006
117750,2004
117750,2005
117791,2006
117797,2014
117797,2018
117808,2004
117819,2004
117819,2005
117819,2007
117819,2008
117819,2010
117853,2007
117898,2004
117901,2005
117901,2006
117902,2004
117903,2011
118142,2005
118179,2005
118182,2005
118183,2014
118185,2004
118185,2006
118185,2018
118200,2005
118223,2008
118223,2010
118235,2005
118240,2005
118241,2006
118278,2006
118283,2008
118286,2005
118289,2011
118289,2012
118291,2005
118297,2006
118323,2007
118338,2005
118338,2006
118338,2015
118340,2005
118340,2006
118340,2007
118340,2008
118436,2004
118436,2006
118440,2006
118498,2005
118506,2005
118532,2004
118884,2004
118907,2004
118930,2006
118947,2004
118953,2004
118963,2004
119036,2004
119038,2004
119065,2004
119080,2005
119202,2005
119221,2006
119234,2012
119239,2006
119250,2005
119261,2004
119263,2005
119274,2004
119274,2005
119280,2005
119511,2012
119656,2006
119667,2004
119669,2006
119680,2004
119680,2005
119681,2005
119681,2006
119681,2007
119681,2009
119681,2010
119681,2011
119681,2015
119681,2016
119681,2017
119681,2018
119681,2019
119681,2020
119684,2006
119685,2004
119714,2005
119714,2011
119714,2016
119716,2004
119717,2004
119719,2004
119719,2005
119725,2004
119741,2005
119741,2007
119744,2005
119773,2005
119794,2005
119794,2006
119794,2007
119794,2008
119794,2009
119794,2010
119794,2011
119794,2012
119795,2005
119795,2006
119795,2007
119795,2008
119795,2009
119795,2010
119795,2011
119795,2012
119796,2005
119796,2006
119796,2007
119796,2008
119796,2009
119796,2010
119796,2011
119796,2012
119796,2017
119805,2013
119817,2004
119834,2006
119842,2005
119856,2006
119877,2005
119881,2004
119891,2020
119919,2005
119993,2004
119998,2005
120001,2004
120026,2008
120037,2004
120041,2004
120095,2004
120119,2004
120155,2004
120157,2013
120168,2004
120170,2004
120187,2004
120190,2004
120200,2004
120210,2004
120214,2004
120265,2007
120288,2005
120289,2004
120330,2004
120343,2004
120357,2004
120357,2011
120358,2004
120359,2011
120360,2004
120377,2004
120381,2004
120383,2004
120390,2004
120391,2006
120391,2007
120392,2004
120392,2010
120394,2004
120399,2004
120399,2005
120401,2004
120405,2004
120411,2005
120431,2004
120440,2004
120449,2004
120453,2004
120456,2004
120456,2005
120456,2006
120456,2008
120456,2009
120456,2010
120457,2004
120460,2004
120474,2004
120481,2004
120482,2004
120487,2004
120488,2004
120509,2004
120514,2004
120516,2004
120517,2004
120524,2004
120525,2004
120525,2005
120529,2004
120532,2004
120532,2006
120533,2004
120535,2004
120540,2004
120542,2005
120542,2006
120549,2004
120552,2004
120554,2004
120555,2004
120578,2004
120579,2011
120586,2004
120605,2004
120608,2005
120614,2005
120623,2006
120630,2005
120634,2004
120651,2004
120655,2007
120679,2004
120691,2004
120696,2004
120701,2004
120702,2004
120706,2004
120762,2004
120789,2004
120789,2006
120824,2004
120858,2004
120859,2004
120861,2005
120865,2014
120868,2004
120872,2004
120884,2004
120886,2021
120900,2004
120914,2004
120916,2006
120926,2004
120945,2004
120951,2004
120954,2004
120965,2008
120980,2005
120980,2006
120983,2004
120984,2004
121014,2004
121032,2004
121036,2004
121074,2004
121076,2004
121078,2004
121092,2006
121131,2004
121139,2004
121140,2004
121146,2005
121164,2004
121168,2004
121170,2008
121173,2004
121180,2013
121182,2005
121190,2004
121228,2005
121315,2006
121327,2006
121341,2005
121347,2010
121461,2006
121468,2014
121486,2007
121499,2014
121500,2011
121516,2008
121585,2006
121585,2008
121660,2006
121663,2006
121666,2008
121688,2015
121705,2007
121750,2006
121750,2018
121751,2006
121763,2006
121766,2006
121771,2006
121780,2007
121787,2006
121810,2008
121844,2006
121847,2006
121884,2006
121930,2007
121978,2008
121978,2010
121979,2007
121980,2006
121980,2011
121980,2012
121985,2008
121985,2009
121985,2013
121985,2015
121991,2006
121992,2006
121994,2007
122122,2006
122138,2006
122140,2007
122199,2008
122234,2008
122242,2007
122376,2012
122376,2013
122376,2014
122376,2015
122416,2007
122416,2008
122427,2011
122567,2007
122575,2008
122608,2008
122608,2009
122608,2013
122638,2007
122680,2006
122745,2009
122745,2010
122745,2012
122745,2013
122757,2008
122758,2009
122758,2010
122758,2011
122785,2007
122790,2015
122827,2008
546081,2010
546081,2011
546081,2016
546103,2009
546104,2009
546139,2009
546155,2008
546175,2021
546181,2008
546234,2012
546234,2014
546234,2016
546274,2008
546281,2008
700034,2004
700055,2015
700072,2008
700072,2009
700097,2022
700151,2008
700184,2011
700198,2008
700226,2008
700231,2008
700232,2008
700234,2008
700235,2008
700238,2009
700245,2012
700245,2013
700245,2015
700245,2016
700245,2017
700304,2010
700379,2008
700469,2009
700469,2012
700470,2012
700613,2009
700696,2009
700700,2011
700721,2012
700726,2015
700766,2011
700766,2012
700767,2011
700767,2012
700767,2013
700767,2014
700770,2009
700784,2009
700798,2017
700798,2018
700805,2010
700837,2009
700911,2009
700913,2009
700923,2009
700968,2009
701224,2010
701224,2011
701224,2012
701224,2014
701224,2015
701224,2016
701224,2018
701392,2015
701392,2016
701397,2011
701400,2013
701400,2014
701418,2011
701445,2013
701496,2012
701529,2010
701708,2004
701868,2011
702142,2018
702144,2011
702207,2014
702210,2012
702210,2013
702210,2014
702210,2015
702239,2012
702283,2011
702322,2011
702493,2012
702525,2012
702540,2014
702569,2015
702588,2013
702793,2018
702801,2012
702801,2013
702801,2018
702826,2012
702826,2014
702924,2015
702934,2019
703040,2018
703053,2013
703053,2015
703073,2011
703184,2022
703188,2015
703242,2019
703275,2011
703293,2012
703300,2012
703312,2014
703372,2017
703482,2025
703505,2013
703521,2013
703552,2013
703556,2022
703603,2013
703642,2016
703667,2017
703667,2018
703675,2013
703696,2013
703696,2016
703716,2015
704012,2014
704051,2018
704087,2017
704115,2014
704158,2023
704188,2014
704222,2016
704228,2018
704288,2015
704369,2016
704668,2015
704674,2018
704677,2015
704812,2017
704864,2015
704864,2016
704878,2018
704883,2015
704889,2015
704911,2016
704928,2019
704975,2018
705048,2023
705196,2017
705237,2016
705278,2014
705278,2019
705278,2024
705289,2017
705292,2019
705302,2016
705364,2018
705398,2016
705412,2016
705418,2021
705426,2018
705430,2016
705430,2017
705431,2016
705431,2017
705433,2016
705460,2017
705786,2022
705792,2017
705793,2018
705793,2021
705847,2022
705934,2017
705965,2019
705987,2017
705988,2017
705990,2019
706408,2022
706425,2020
706425,2021
706513,2018
706521,2018
706543,2018
706570,2018
706598,2019
706598,2021
706806,2018
706815,2019
707028,2019
707101,2025
707109,2020
707223,2021
707237,2019
707240,2022
707300,2021
707304,2019
707323,2022
707481,2019
707568,2023
707599,2024
707646,2023
707669,2020
707673,2022
707804,2020
708182,2024
708204,2023
708293,2021
708313,2021
708326,2021
708365,2022
708399,2022
708408,2021
708451,2021
708467,2021
708467,2022
708470,2021
708470,2023
708485,2023
708488,2021
708604,2020
708607,2022
708645,2022
708645,2024
